index,l1,l2,l3,l4,l5,l6
2864,0.26967964,0.22815886,0.55486137,0.16050379,0.42291212,0.59087735
2865,0.29549608,0.24604674,0.59565204,0.16896065,0.444237,0.61262286
2866,0.30741385,0.23199001,0.6079174,0.103354745,0.43918678,0.5096897
2867,0.2657292,0.23520276,0.5877102,0.15265405,0.44069225,0.6045107
2868,0.2817592,0.25371572,0.61996496,0.19802177,0.44666806,0.59144527
2869,0.29163975,0.2262833,0.6614231,0.1424514,0.45773435,0.57489353
2870,0.25296742,0.23437867,0.59060144,0.1709936,0.45224223,0.62006867
2871,0.25306666,0.23652205,0.59180474,0.16677514,0.45776284,0.6203791
2872,0.25335646,0.24583864,0.61373043,0.15592131,0.4667914,0.61637175
2873,0.25664717,0.24361995,0.6024921,0.15902758,0.45952344,0.6117349
2874,0.2563115,0.24604571,0.62142843,0.15812553,0.44380996,0.598105
2875,0.25394845,0.24487188,0.61229724,0.15832123,0.45480937,0.61156845
2876,0.25532794,0.24008456,0.60149056,0.16704614,0.44612086,0.61327535
2877,0.25746483,0.24277401,0.60506684,0.17304772,0.43863437,0.60482
2878,0.29771224,0.2351675,0.5682777,0.19527969,0.4375405,0.6269617
2879,0.29606682,0.23336616,0.5702664,0.19377467,0.43756747,0.6181289
2880,0.28724742,0.22960831,0.56550515,0.19813234,0.46081814,0.6296042
2881,0.29580376,0.23321818,0.5692322,0.1953672,0.44120097,0.63136005
2882,0.26183963,0.24262267,0.6758977,0.14591736,0.47593114,0.59470487
2883,0.2610609,0.24118325,0.67296773,0.14853677,0.48243657,0.60643035
2884,0.25740167,0.2338337,0.5931204,0.17394388,0.44840565,0.6237366
2885,0.26224566,0.23355463,0.5882982,0.18040584,0.44886282,0.62878066
2886,0.28642812,0.23901564,0.5888771,0.18730108,0.46688277,0.5940654
2887,0.28873807,0.23899496,0.58449405,0.17999762,0.46647498,0.57816184
2888,0.257312,0.23332958,0.5906267,0.16694945,0.46604407,0.6122987
2889,0.2576316,0.239518,0.6096872,0.17062801,0.4753604,0.61960137
2890,0.25409803,0.23482545,0.5973834,0.16970712,0.47737047,0.62442154
2891,0.2542587,0.23977165,0.60910183,0.17180161,0.48003444,0.6249214
2892,0.26909846,0.24899992,0.62401223,0.20590644,0.43647054,0.60249794
2893,0.28840882,0.23637041,0.58832854,0.16950853,0.47496685,0.56934196
2894,0.28542212,0.23544163,0.57891464,0.15914032,0.48285162,0.5765738
2895,0.25867453,0.24094126,0.60557747,0.1630151,0.46366626,0.5968709
2896,0.29771572,0.24276948,0.6017908,0.15164328,0.4646484,0.5267081
2897,0.30181673,0.251202,0.60964966,0.15873191,0.45037526,0.5288321
2898,0.28603435,0.23441881,0.58785546,0.14991377,0.49443778,0.5611564
2899,0.2848828,0.23234588,0.58416474,0.14361787,0.49854973,0.54978436
2900,0.24539989,0.24826702,0.6368575,0.16035205,0.47554463,0.62214017
2901,0.2852688,0.23767841,0.58525795,0.19647728,0.46811843,0.6085062
2902,0.29121393,0.23457092,0.57485694,0.19304328,0.46115056,0.6160788
2903,0.25066447,0.24607876,0.615587,0.16153362,0.47176242,0.62462956
2904,0.25603876,0.24063578,0.5968875,0.16195059,0.45633525,0.6105794
2905,0.26238257,0.23329097,0.5769768,0.16621572,0.4463779,0.61449164
2906,0.2573814,0.23581535,0.5860876,0.16279468,0.45598647,0.6172975
2907,0.29491383,0.23424546,0.589886,0.13243176,0.49750656,0.5284299
2908,0.28643364,0.22873257,0.5972327,0.13008177,0.51080245,0.5320926
2909,0.24108967,0.25097477,0.64950556,0.14373717,0.44229072,0.5814915
2910,0.2410618,0.24837857,0.642614,0.1509489,0.4637112,0.6014626
2911,0.26143682,0.23734005,0.5912827,0.18209636,0.43924898,0.6178953
2912,0.2888112,0.2288219,0.59671855,0.12607822,0.5007777,0.5240375
2913,0.29084653,0.23468052,0.5959003,0.12890613,0.5028405,0.5310825
2914,0.2579304,0.2372435,0.5951584,0.15904297,0.45520777,0.6059991
2915,0.25699937,0.2347942,0.5888218,0.15853117,0.44869584,0.6010002
2916,0.25377285,0.24907741,0.63120776,0.15194964,0.44198674,0.588797
2917,0.2511546,0.25194818,0.644951,0.14735644,0.4293778,0.57290405
2918,0.24705893,0.24888375,0.6364089,0.150576,0.45396197,0.5935061
2919,0.30499122,0.23929639,0.57415086,0.1853473,0.42478073,0.6149225
2920,0.3047056,0.23616078,0.57289124,0.18965678,0.4308377,0.63058317
2921,0.26450482,0.25277635,0.6322423,0.16471754,0.4687111,0.5971569
2922,0.26733798,0.25594327,0.6545793,0.1609756,0.4696328,0.589652
2923,0.26073104,0.23034948,0.57810104,0.17739329,0.44797307,0.6241923
2924,0.26027572,0.23096573,0.5753396,0.17240721,0.44762337,0.6202573
2925,0.26514417,0.23418814,0.58789116,0.19130646,0.4490569,0.62971544
2926,0.26739645,0.22570996,0.5830958,0.19883427,0.46050638,0.6426335
2927,0.260401,0.23005964,0.573494,0.15873386,0.44217294,0.5972067
2928,0.25737768,0.2346925,0.58826894,0.1636061,0.45222765,0.60776854
2929,0.23695523,0.24792601,0.64371437,0.15498161,0.47853905,0.6173392
2930,0.23572749,0.24797553,0.6448325,0.15627575,0.48092952,0.62093854
2931,0.25514686,0.23201862,0.5940967,0.16444655,0.4693131,0.6125363
2932,0.25726643,0.22994025,0.5869994,0.15909651,0.4645133,0.60642046
2933,0.21537234,0.20891531,0.61616886,0.18778023,0.4202628,0.49680972
2934,0.21539687,0.19142607,0.52716935,0.18449584,0.31851894,0.34632993
2935,0.23687641,0.22071151,0.59787387,0.19114941,0.3810654,0.47524685
2936,0.23986551,0.22199778,0.6367635,0.20577408,0.41914976,0.45960662
2937,0.21771595,0.21906614,0.5716377,0.20023257,0.4040355,0.46527135
2938,0.23625946,0.22454634,0.6505684,0.18451746,0.42898202,0.5278283
2939,0.22800094,0.2188134,0.6107193,0.20408264,0.43411696,0.484016
2940,0.2378058,0.22831853,0.57476133,0.23821382,0.45501006,0.46969596
2941,0.2346801,0.22587726,0.5673907,0.2246542,0.443078,0.48592806
2942,0.24149458,0.23555565,0.6476979,0.21568991,0.4322494,0.47113025
2943,0.23387468,0.22688651,0.6836843,0.170296,0.4145248,0.481223
2944,0.23065807,0.23317175,0.58172435,0.21284351,0.38775268,0.42326578
2945,0.24078761,0.21694727,0.6578841,0.16298491,0.40234306,0.48486087
2946,0.23465139,0.21019748,0.57287,0.20466128,0.35411692,0.38460743
2947,0.23816782,0.21584311,0.6039426,0.18731284,0.39085302,0.47047168
2948,0.23583093,0.22272931,0.6341969,0.1821728,0.43410793,0.5317135
2949,0.22489497,0.23684064,0.6367297,0.20179002,0.43537772,0.50326407
2950,0.2586466,0.23366125,0.6556174,0.20883486,0.42174548,0.44427603
2951,0.23177294,0.22471231,0.5682899,0.23112494,0.45578712,0.48253077
2952,0.24281581,0.21702255,0.67096764,0.16312294,0.39299303,0.46507478
2953,0.24684168,0.22058977,0.5863309,0.19453013,0.38360676,0.45708388
2954,0.2513922,0.23523569,0.62736005,0.20072144,0.4138775,0.44939935
2955,0.21952327,0.23028496,0.62150806,0.21099374,0.4465479,0.5123274
2956,0.22869396,0.20642802,0.5506695,0.20614338,0.4002368,0.44261336
2957,0.23418584,0.21144316,0.6486246,0.15839782,0.38933158,0.45936194
2958,0.2344834,0.21884552,0.6083882,0.18568623,0.41807672,0.5150018
2959,0.21752854,0.21405801,0.63582414,0.18773758,0.43624753,0.51637477
2960,0.224757,0.21424676,0.6056709,0.1936771,0.40917736,0.4910295
2961,0.22774029,0.22131334,0.64675087,0.18325989,0.43422583,0.50834674
2962,0.2349971,0.22747582,0.580947,0.24337402,0.45973104,0.467641
2963,0.23271008,0.21774955,0.6661816,0.2103954,0.39606142,0.43224323
2964,0.2441663,0.22512466,0.63013506,0.20131975,0.4373965,0.4779469
2965,0.23645872,0.21275885,0.5679575,0.21221572,0.3696382,0.39980906
2966,0.24387154,0.22715273,0.59198236,0.1980564,0.39264315,0.48917216
2967,0.22249469,0.21176177,0.5558423,0.20414102,0.40697765,0.46025133
2968,0.23941612,0.2217834,0.6505374,0.1749376,0.4229222,0.5161037
2969,0.22987375,0.20638643,0.5668959,0.19764146,0.337501,0.36895174
2970,0.22290921,0.21388097,0.6002557,0.20391965,0.4271957,0.48030943
2971,0.21801415,0.2101089,0.61375767,0.20581777,0.42970014,0.47788417
2972,0.23206359,0.22873677,0.589654,0.24026382,0.45586553,0.46607414
2973,0.25172618,0.223472,0.57798785,0.19246294,0.3724108,0.45650822
2974,0.25489593,0.24127159,0.64475346,0.21184972,0.42012322,0.45352876
2975,0.2354525,0.21449372,0.6728672,0.15963322,0.39780346,0.46605456
2976,0.22698072,0.22704116,0.5900134,0.23077044,0.45193624,0.46285605
2977,0.2626677,0.24312697,0.65956163,0.20903179,0.41751537,0.44702843
2978,0.24143906,0.22532733,0.62498975,0.18725337,0.41315383,0.51182914
2979,0.22287196,0.21145737,0.6182854,0.19612421,0.41364396,0.4788983
2980,0.23472911,0.22138076,0.67887765,0.1653754,0.41635045,0.48391932
2981,0.24435365,0.23113488,0.5857364,0.21183737,0.4113838,0.4870935
2982,0.23628476,0.22877982,0.6058521,0.21082005,0.40739584,0.438829
2983,0.2362282,0.21820898,0.67694235,0.16108352,0.39749223,0.4619487
2984,0.24017583,0.2243721,0.6215687,0.18814293,0.42848188,0.5216157
2985,0.24272332,0.22640136,0.6779881,0.20868413,0.39603415,0.43746367
2986,0.24920252,0.22313273,0.5866197,0.19649035,0.3815207,0.4583919
2987,0.23187867,0.22152983,0.5905907,0.20190856,0.40375963,0.47677857
2988,0.22829534,0.21609448,0.6214003,0.1884217,0.4030854,0.48905253
2989,0.23354056,0.21268174,0.59227693,0.20268503,0.35189986,0.3838917
2990,0.22878267,0.2273658,0.65311414,0.18178985,0.4308209,0.5116929
2991,0.24208018,0.2281025,0.5860487,0.20105734,0.39621553,0.48939085
2992,0.24671245,0.2381475,0.60467327,0.20938875,0.38316923,0.41684702
2993,0.2535807,0.23421866,0.6471902,0.20333189,0.43257332,0.47190848
2994,0.22502989,0.20729038,0.55767274,0.20598412,0.40999964,0.46553254
2995,0.23724884,0.226379,0.5736553,0.21354523,0.4166371,0.48784265
2996,0.23622017,0.21235684,0.66135514,0.15765238,0.39079088,0.45947024
2997,0.21679194,0.2115756,0.615087,0.19796893,0.43673155,0.49366614
2998,0.24247408,0.2183873,0.63881034,0.21101436,0.40157795,0.43350902
2999,0.24725944,0.22822154,0.59936285,0.19876644,0.3867042,0.4797001
3000,0.23288208,0.2232009,0.6743382,0.16893098,0.4130776,0.48211932
3001,0.23142673,0.21337411,0.5967134,0.18529193,0.40681666,0.49077123
3002,0.23857582,0.22986972,0.59899855,0.23119646,0.44983646,0.47514188
3003,0.22439225,0.20261304,0.5249313,0.20769352,0.37858292,0.4080508
3004,0.2215659,0.22459793,0.6561585,0.17652428,0.43260986,0.50033844
3005,0.2370719,0.229409,0.58914196,0.23817566,0.45534828,0.47149983
3006,0.23531243,0.21913585,0.66938674,0.20742741,0.3953994,0.4397602
3007,0.2573436,0.23863187,0.64562994,0.20562832,0.42102912,0.44702604
3008,0.21959542,0.19845638,0.5190856,0.20130998,0.35663617,0.386514
3009,0.23735976,0.22688244,0.64248556,0.19098568,0.43510702,0.5344327
3010,0.23164448,0.2318865,0.5911864,0.2181306,0.40554756,0.42646247
3011,0.21744218,0.21316515,0.6113992,0.19203049,0.42803517,0.4874516
3012,0.23289293,0.21691704,0.6196247,0.18300942,0.39824668,0.4862079
3013,0.21607392,0.2280653,0.5744771,0.20492032,0.40194312,0.4577605
3014,0.21967499,0.2257778,0.61124694,0.2148224,0.4440177,0.51001835
3015,0.23062055,0.20658813,0.53821355,0.20809737,0.39617476,0.43299475
3016,0.2192151,0.21041271,0.6221086,0.20404288,0.43540186,0.48670942
3017,0.22745177,0.22244227,0.652613,0.18596226,0.4395036,0.5183175
3018,0.2406954,0.22901073,0.5727221,0.21943948,0.42665952,0.48899627
3019,0.21848786,0.22112393,0.61715627,0.20180982,0.43925786,0.5030624
3020,0.236664,0.22086762,0.65733963,0.21489203,0.38655815,0.41954246
3021,0.24184772,0.2305144,0.6722305,0.21139917,0.41643134,0.45093137
3022,0.21634263,0.21795994,0.5692235,0.20224789,0.40246633,0.4594956
3023,0.22568494,0.21168663,0.59608734,0.19769058,0.41189322,0.47649926
3024,0.22868496,0.20629129,0.54817724,0.2053103,0.3530168,0.38398713
3025,0.22867543,0.21804774,0.6010498,0.1934109,0.40240255,0.49186212
3026,0.26257908,0.24612793,0.6600367,0.21281318,0.40973923,0.44217128
3027,0.21826676,0.20375921,0.5947628,0.19304232,0.41282046,0.4750021
3028,0.23142079,0.22330666,0.5987061,0.21577856,0.4424644,0.46782386
3029,0.24124347,0.2222667,0.65253866,0.21574084,0.3826138,0.41478842
3030,0.22920048,0.22163336,0.63720775,0.18726724,0.42920017,0.5219406
3031,0.22254102,0.21333362,0.626096,0.20514038,0.4241808,0.46670353
3032,0.25138244,0.24052379,0.6613049,0.21812938,0.42668048,0.4622828
3033,0.24071929,0.22178559,0.67310035,0.17318688,0.4196405,0.5129295
3034,0.2530252,0.2274466,0.64102685,0.2037076,0.43289316,0.46591607
3035,0.22217408,0.19902425,0.53876454,0.1940366,0.33617964,0.36559278
3036,0.22821802,0.22845206,0.5931821,0.22394155,0.42960927,0.44781494
3037,0.24656257,0.22328503,0.6524794,0.21715859,0.38578218,0.41691643
3038,0.23268795,0.22580612,0.6034353,0.21691416,0.4293902,0.46118748
3039,0.24681795,0.22383633,0.60218525,0.19189914,0.37920916,0.46011168
3040,0.23601554,0.22315449,0.5776746,0.20916204,0.40522033,0.4777875
3041,0.21980268,0.21005455,0.6067947,0.20330188,0.42819056,0.48021752
3042,0.23363945,0.22878224,0.6692634,0.1820084,0.44069514,0.5287026
3043,0.22273012,0.21175835,0.60155034,0.2070424,0.4319783,0.47931683
3044,0.22386259,0.21193449,0.630867,0.20170441,0.43355846,0.48524296
3045,0.24191062,0.23294032,0.67039615,0.21401899,0.42445853,0.46186522
3046,0.24810365,0.22901021,0.65268743,0.20922458,0.4307106,0.46155998
3047,0.23115744,0.22687414,0.5892656,0.2214134,0.4417829,0.48172477
3048,0.24928582,0.22561792,0.6469163,0.20800486,0.4311,0.46441117
3049,0.229846,0.21400979,0.6085845,0.18335317,0.4102203,0.49863297
3050,0.25867754,0.23345754,0.6429476,0.19862023,0.41175956,0.4386816
3051,0.22550449,0.22818473,0.66457564,0.1788827,0.4347255,0.5123128
3052,0.23364067,0.23246315,0.60367644,0.20696536,0.41395524,0.45719254
3053,0.23646402,0.22422747,0.6319227,0.18772784,0.42206112,0.52183676
3054,0.23645277,0.21816924,0.6314415,0.20311669,0.43089086,0.4747804
3055,0.24389194,0.22386949,0.5969528,0.19450837,0.37932667,0.46931502
3056,0.25622806,0.23305082,0.6319283,0.20046198,0.3988235,0.42786744
3057,0.23920795,0.22356135,0.68138427,0.16998646,0.41837984,0.493775
3058,0.23930809,0.21561064,0.60402966,0.20995668,0.38677156,0.41989273
3059,0.21768841,0.22948027,0.5714876,0.2048395,0.38880348,0.4384209
3060,0.2207974,0.2127827,0.61646384,0.18594714,0.41320318,0.49712235
3061,0.22181517,0.21421973,0.6193503,0.20187967,0.4401036,0.49366114
3062,0.24347326,0.2242779,0.6198183,0.20580533,0.4286946,0.46514148
3063,0.23919933,0.22568361,0.6085452,0.20483348,0.4199176,0.45245945
3064,0.21511102,0.22412007,0.56716263,0.20075165,0.38224173,0.44490474
3065,0.23397492,0.22501415,0.5661065,0.21962282,0.43379074,0.48766848
3066,0.24100718,0.22386606,0.6481678,0.20444413,0.43022963,0.4700962
3067,0.23502019,0.21980183,0.621577,0.1846031,0.4108585,0.50339097
3068,0.21866474,0.21157065,0.62131023,0.19568488,0.43227074,0.49041563
3069,0.22151747,0.22316918,0.60375106,0.20999733,0.43713915,0.49499992
3070,0.2243526,0.21881302,0.5973331,0.20940793,0.42897785,0.47575507
3071,0.22330602,0.2154453,0.6287387,0.18645489,0.42223036,0.51065034
3072,0.25828636,0.23365393,0.6471914,0.20359747,0.42667827,0.4526969
3073,0.22022295,0.21622941,0.58465177,0.20376115,0.43088716,0.48271984
3074,0.23226658,0.21642728,0.6118436,0.20376936,0.36894658,0.4018737
3075,0.2390927,0.22120753,0.62073493,0.18810104,0.38994876,0.47431073
3076,0.25964943,0.23364839,0.643183,0.202616,0.41502938,0.43840167
3077,0.23079759,0.22548616,0.5882046,0.21354763,0.42903376,0.48080042
3078,0.21779957,0.21719551,0.6081446,0.20027891,0.43902665,0.49747756
3079,0.22115535,0.22647904,0.5812603,0.20519263,0.4054871,0.46215498
3080,0.23343626,0.226777,0.65625924,0.19021891,0.4396358,0.52713287
3081,0.23396301,0.22875653,0.661523,0.1818305,0.4313885,0.5127907
3082,0.24173544,0.22689234,0.6134968,0.21638454,0.42266315,0.44991553
3083,0.23539752,0.22221881,0.5786176,0.2021724,0.39841115,0.4870734
3084,0.2368476,0.22013992,0.6224207,0.20792958,0.37167367,0.40667224
3085,0.23939562,0.2349091,0.6140276,0.21183662,0.4182253,0.46123415
3086,0.23722735,0.22198644,0.62211484,0.20260414,0.43245137,0.47016883
3087,0.23790881,0.22476563,0.6055712,0.21871662,0.44131297,0.46684492
3088,0.23465778,0.22642533,0.64158577,0.19111647,0.43779686,0.53587914
3089,0.21203929,0.1856578,0.5179924,0.17787063,0.2976464,0.3306597
3090,0.21653986,0.19397956,0.5150629,0.19329078,0.33451247,0.36362326
3091,0.22082502,0.21427542,0.6064359,0.20701183,0.42496046,0.46606764
3092,0.23199707,0.21840319,0.5836757,0.200397,0.39762053,0.4850576
3093,0.24184589,0.22278038,0.6159322,0.18880646,0.37907434,0.46514302
3094,0.2236451,0.2335487,0.64519674,0.18820967,0.43889907,0.51049864
3095,0.2192183,0.20819534,0.56770873,0.20419458,0.42336345,0.47837168
3096,0.22420576,0.2163302,0.64179015,0.18735173,0.43125218,0.49958616
3097,0.23572269,0.21905118,0.6431691,0.2119903,0.37855163,0.41416037
3098,0.22348078,0.21495861,0.63112104,0.1884701,0.4213634,0.4860475
3099,0.23416355,0.23513104,0.5991283,0.20607544,0.39960706,0.44428474
3100,0.23225006,0.22053462,0.6148775,0.20765686,0.41435397,0.45149514
3101,0.22130193,0.20952174,0.6127056,0.2001438,0.4149381,0.4729234
3102,0.22966796,0.22459075,0.5728999,0.22879907,0.45523962,0.4865883
3103,0.23258752,0.22597292,0.59644854,0.22813335,0.4574553,0.47802663
3104,0.22115967,0.21884489,0.62912554,0.19203997,0.43351346,0.5064864
3105,0.25838172,0.23744167,0.6307505,0.19953057,0.39708465,0.42393145
3106,0.2290283,0.21693458,0.6225208,0.18687081,0.4123827,0.5022813
3107,0.214496,0.2052831,0.5972525,0.18771692,0.4104343,0.4839382
3108,0.23201784,0.22372706,0.58423805,0.20755056,0.42266673,0.48388636
3109,0.23352158,0.22933406,0.6721855,0.1771357,0.42813343,0.50690585
3110,0.21932727,0.20726304,0.6008796,0.18617298,0.40825146,0.4881958
3111,0.24305204,0.21751362,0.60862243,0.20820248,0.36464646,0.39629224
3112,0.22107914,0.22858445,0.635905,0.19407073,0.43684137,0.51137847
3113,0.24816626,0.22510204,0.6235357,0.20755242,0.4166462,0.45219865
3114,0.23753309,0.22149143,0.586502,0.19936812,0.3937844,0.4868543
3115,0.24017057,0.22492066,0.59601164,0.19979802,0.390686,0.48383763
3116,0.22578171,0.21623206,0.6160423,0.20684583,0.4302213,0.47350013
3117,0.23382398,0.2217527,0.63930106,0.2081859,0.41227537,0.45139778
3118,0.2530913,0.22639787,0.59148693,0.19466607,0.37566084,0.4586342
3119,0.251675,0.22805853,0.59968054,0.19692604,0.3779498,0.46322957
3120,0.23705336,0.22043225,0.64317364,0.20882124,0.4118589,0.4492082
3121,0.24295506,0.2222754,0.6546478,0.21215467,0.40756136,0.44124764
3122,0.23075974,0.22395389,0.61504066,0.2065039,0.42318988,0.4658235
3123,0.22504862,0.22352308,0.59228957,0.20558973,0.4164897,0.46457335
3124,0.23068061,0.21044284,0.5843038,0.20897287,0.42102188,0.4643155
3125,0.22665682,0.20818418,0.5781329,0.2064064,0.42152447,0.46998814
3126,0.24538618,0.22571024,0.67998606,0.21303214,0.39224002,0.426018
3127,0.24549189,0.22618966,0.67494345,0.21237461,0.3959752,0.43014592
3128,0.2456892,0.22498754,0.682333,0.21747392,0.39835516,0.43000302
3129,0.24596882,0.22631785,0.6789251,0.2230496,0.3903325,0.41948107
3130,0.23307975,0.21897094,0.6274716,0.18539996,0.41429502,0.5095907
3131,0.23136716,0.21784294,0.6226228,0.18403625,0.41112584,0.5039027
3132,0.2354267,0.21050297,0.5695243,0.20898472,0.39052433,0.42446837
3133,0.23230667,0.2099534,0.57395965,0.20795777,0.4078904,0.44860792
3134,0.23304582,0.21582648,0.6220027,0.20999846,0.4237783,0.4648282
3135,0.23272195,0.21421866,0.6118104,0.21012704,0.41878176,0.45391053
3136,0.29797915,0.27010658,0.69258904,0.20771448,0.47669637,0.6228553
3137,0.2645624,0.26124817,0.8470973,0.17131314,0.44782728,0.5397676
3138,0.27382207,0.2512102,0.6650568,0.21863481,0.47893348,0.5782416
3139,0.28678787,0.26269028,0.690096,0.22697297,0.50136954,0.61015695
3140,0.30953464,0.25502992,0.73830724,0.17352763,0.4726224,0.5913739
3141,0.33719882,0.2403442,0.6472776,0.17285249,0.464839,0.5668343
3142,0.27107227,0.22372714,0.6481042,0.17540115,0.46566746,0.5362754
3143,0.2650646,0.2663222,0.6950662,0.20913559,0.48456216,0.5952468
3144,0.26570576,0.24884886,0.6483946,0.23647228,0.53564763,0.6623496
3145,0.32917914,0.24528968,0.6643457,0.18368256,0.48685083,0.57949007
3146,0.2790094,0.22849736,0.59535414,0.21366529,0.4318305,0.50382185
3147,0.2813139,0.2556827,0.64427423,0.24292415,0.5280933,0.6522262
3148,0.27525222,0.26817796,0.71103954,0.20003414,0.4830963,0.5753852
3149,0.2834038,0.23389062,0.6524573,0.18031615,0.46469757,0.5381912
3150,0.25860447,0.2460757,0.6409208,0.23053756,0.5053593,0.61048377
3151,0.31867832,0.25245076,0.691928,0.17133982,0.4473478,0.57597834
3152,0.2932422,0.27624953,0.71811414,0.2084339,0.46735758,0.6124571
3153,0.29142106,0.25689864,0.6554572,0.241682,0.5162403,0.63086635
3154,0.2974146,0.2654124,0.6959037,0.2000723,0.46066788,0.58383995
3155,0.2840504,0.2707846,0.8189783,0.17064199,0.47287843,0.55266833
3156,0.25752753,0.26960775,0.7430873,0.17416318,0.47443804,0.5539143
3157,0.26674092,0.21415828,0.6182914,0.17078754,0.45384523,0.5023467
3158,0.2892051,0.2544078,0.63716406,0.24525909,0.51099133,0.62091035
3159,0.26817936,0.24665686,0.6498469,0.22312966,0.48982137,0.589012
3160,0.33167434,0.24020994,0.6456131,0.17209862,0.45455056,0.5736468
3161,0.28904676,0.2677195,0.7163846,0.2209725,0.4783879,0.58847564
3162,0.2770688,0.25937456,0.68858814,0.21411031,0.46195167,0.5677179
3163,0.289889,0.26136735,0.67291397,0.20162496,0.4721735,0.6214339
3164,0.27933392,0.24355096,0.6580923,0.20359878,0.47608766,0.5663928
3165,0.28183603,0.27877533,0.76104224,0.17980328,0.4778723,0.5611077
3166,0.3391043,0.2457673,0.6593216,0.17857435,0.4787191,0.5782264
3167,0.26281875,0.24959156,0.6472121,0.22723214,0.49064037,0.5919302
3168,0.2759418,0.26635575,0.86361283,0.17047511,0.46836573,0.55810916
3169,0.2740171,0.22388956,0.6295417,0.19021375,0.44990543,0.5075433
3170,0.30156532,0.2699433,0.7041827,0.22091496,0.4941557,0.62484694
3171,0.27070037,0.25206542,0.65426075,0.235836,0.51178527,0.6168174
3172,0.2841908,0.25954974,0.6862715,0.23171373,0.5109285,0.6261878
3173,0.26778874,0.24794456,0.64425147,0.23279206,0.5245055,0.6559555
3174,0.29447794,0.26218826,0.774073,0.18133989,0.48349804,0.58311236
3175,0.30045557,0.28065097,0.73137593,0.21735083,0.46778852,0.594558
3176,0.31330815,0.25640127,0.71483827,0.17360222,0.46019575,0.58379304
3177,0.28138375,0.2503305,0.66364,0.21073584,0.46834862,0.56430376
3178,0.2876324,0.23760636,0.6114576,0.21925569,0.43714875,0.52396697
3179,0.27541608,0.2512226,0.636693,0.2308596,0.5116626,0.6434484
3180,0.30953503,0.24504608,0.65830445,0.19314513,0.4961037,0.62322354
3181,0.3024671,0.282632,0.72686195,0.22035697,0.46377367,0.5773708
3182,0.25359598,0.25264013,0.8064946,0.16737579,0.43335584,0.5233721
3183,0.26853383,0.21617365,0.60426694,0.1842115,0.44248343,0.4977669
3184,0.2607438,0.24769554,0.6440612,0.23244019,0.5089889,0.6126852
3185,0.27449948,0.22663082,0.6486192,0.17664972,0.46561643,0.5386202
3186,0.33761656,0.24362934,0.6488198,0.17677954,0.47203127,0.57359946
3187,0.28302294,0.26405072,0.8371452,0.16957213,0.48708665,0.5756271
3188,0.27773854,0.25405532,0.6407032,0.23275521,0.5154204,0.645609
3189,0.29339057,0.25158936,0.66023666,0.22632308,0.5251215,0.66587394
3190,0.27188683,0.27440894,0.80282617,0.17600161,0.46668005,0.55599636
3191,0.28868696,0.27674484,0.72218704,0.22419842,0.4743018,0.59363616
3192,0.32815015,0.24498524,0.6670422,0.16863212,0.43984017,0.5727882
3193,0.2696159,0.2544066,0.66754574,0.22188768,0.47708115,0.5755429
3194,0.2887457,0.26467705,0.800054,0.17576626,0.49035567,0.5757922
3195,0.28804696,0.25153583,0.65897626,0.23315902,0.52339983,0.65347683
3196,0.28674546,0.24623275,0.6628324,0.20124415,0.46374547,0.5518435
3197,0.27017993,0.21685736,0.631495,0.17210338,0.45365226,0.50207937
3198,0.29142094,0.26961824,0.698649,0.23295474,0.4914516,0.6014608
3199,0.30046296,0.2547284,0.6617534,0.20234403,0.4883786,0.63297457
3200,0.27359384,0.26996687,0.69184077,0.2119487,0.47084236,0.6127426
3201,0.27212852,0.22028273,0.64329934,0.17213327,0.45829153,0.5166514
3202,0.28385398,0.2539903,0.63330734,0.24335474,0.5142799,0.631058
3203,0.2954977,0.2546934,0.7718597,0.17542309,0.48531395,0.59260535
3204,0.2741527,0.2682773,0.71884036,0.19454625,0.49189672,0.58388376
3205,0.2893042,0.26089472,0.67254186,0.20233436,0.46999493,0.62172747
3206,0.27003586,0.25095177,0.6535385,0.23202401,0.52140546,0.6540731
3207,0.23734808,0.23794383,0.76445115,0.15791152,0.41162625,0.50019634
3208,0.27551064,0.24550611,0.651734,0.21527606,0.48691338,0.57767344
3209,0.33155,0.24330084,0.6466867,0.18555155,0.4787289,0.5803347
3210,0.28477547,0.27181095,0.71679544,0.22320037,0.48073256,0.5982052
3211,0.2724735,0.2664898,0.6792688,0.20971364,0.4643962,0.62084264
3212,0.271792,0.25224638,0.6571907,0.23656844,0.52581346,0.651685
3213,0.31457907,0.247987,0.6625967,0.185218,0.47054935,0.60175675
3214,0.28569597,0.256155,0.6530069,0.24643764,0.5280098,0.6435685
3215,0.28646347,0.25966954,0.80413187,0.17250821,0.49020892,0.5877099
3216,0.290553,0.26665494,0.6915881,0.24640505,0.5174665,0.6304468
3217,0.27563918,0.25630707,0.6724403,0.22102076,0.4729153,0.57434994
3218,0.2878298,0.24600454,0.6283216,0.2233568,0.47280684,0.5900043
3219,0.26548964,0.27628583,0.749525,0.17367761,0.4917159,0.5771851
3220,0.3052688,0.24983971,0.6621535,0.20150408,0.501225,0.6375057
3221,0.26716402,0.24599828,0.64456964,0.22484004,0.50017387,0.60245585
3222,0.2805867,0.23181449,0.574409,0.22926499,0.45028278,0.5447972
3223,0.29366812,0.26030242,0.669753,0.20548178,0.48085722,0.6305588
