Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio,lobe,info
1641,12351330,lh__postcentral__10,Left,-38,-20,43,lh_postcentral,1,Postcentral_L,0.906666667,Postcentral Gyrus_Left,0.986666667,Left_PoG,0.8,L_A1/2/3ulhf,0.8,L_3b_ROI,0.746666667,7Networks_LH_SomMot_7,0.92,7Networks_LH_SomMot_19,0.906666667,Left Somatomotor,0.96,Left Somatomotor B,0.8,Parietal,
1642,13870866,lh__postcentral__11,Left,-39,-22,17,lh_postcentral,1,Rolandic_Oper_L,0.981818182,Central Opercular Cortex_Left,0.963636364,Left_CO,0.836363636,L_A1/2/3tonIa,0.436363636,L_OP1_ROI,0.890909091,7Networks_LH_SomMot_3,1.0,7Networks_LH_SomMot_5,0.981818182,Left Somatomotor,1.0,Left Somatomotor B,1.0,unspecified,"Parietal    0.618
Insular     0.364
Name: 1642, dtype: float64"
1643,16632041,lh__postcentral__12,Left,-47,-11,10,lh_postcentral,1,Rolandic_Oper_L,0.628318584,Central Opercular Cortex_Left,1.0,Left_CO,0.902654867,L_A1/2/3tonIa,0.725663717,L_OP4_ROI,0.513274336,7Networks_LH_SomMot_4,1.0,7Networks_LH_SomMot_8,0.982300885,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1644,11143456,lh__postcentral__13,Left,-27,-32,63,lh_postcentral,1,Postcentral_L,0.967532468,Postcentral Gyrus_Left,1.0,Left_PoG,0.727272727,L_A1/2/3tru,0.961038961,L_3b_ROI,0.928571429,7Networks_LH_SomMot_10,0.538961039,7Networks_LH_SomMot_28,0.681818182,Left Somatomotor,0.753246753,Left Somatomotor A,0.753246753,Parietal,
1645,6476748,lh__postcentral__14,Left,-44,-12,17,lh_postcentral,1,Rolandic_Oper_L,0.988764045,Central Opercular Cortex_Left,1.0,Left_CO,0.820224719,L_A1/2/3tonIa,0.93258427,L_OP2-3_ROI,0.966292135,7Networks_LH_SomMot_3,0.820224719,7Networks_LH_SomMot_8,0.853932584,Left Somatomotor,0.943820225,Left Somatomotor B,0.943820225,Parietal,
1646,878652,lh__postcentral__15,Left,-48,-16,50,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.827586207,Left_PoG,0.908045977,L_A1/2/3ulhf,0.91954023,L_3b_ROI,1.0,7Networks_LH_SomMot_10,0.931034483,7Networks_LH_SomMot_20,0.931034483,Left Somatomotor,0.977011494,Left Somatomotor A,0.931034483,Parietal,
1647,10054813,lh__postcentral__16,Left,-38,-33,41,lh_postcentral,1,Postcentral_L,0.953125,Postcentral Gyrus_Left,0.6875,Left_SMG,0.59375,L_A2,0.75,L_AIP_ROI,0.84375,7Networks_LH_DorsAttn_Post_5,0.921875,7Networks_LH_DorsAttn_Post_11,0.90625,Left Dorsal Attention,0.921875,Left Dorsal Attention B,0.90625,Parietal,
1648,3811075,lh__postcentral__17,Left,-59,-8,17,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.826666667,Left_PoG,0.026666667,L_A1/2/3ulhf,0.533333333,L_3a_ROI,0.853333333,7Networks_LH_SomMot_6,0.866666667,7Networks_LH_SomMot_12,0.866666667,Left Somatomotor,0.96,Left Somatomotor B,0.96,unspecified,"Parietal    0.533
Name: 1648, dtype: float64"
1649,13241264,lh__postcentral__18,Left,-41,-35,49,lh_postcentral,1,Postcentral_L,0.835443038,Postcentral Gyrus_Left,0.949367089,Left_PoG,0.544303797,L_A2,0.974683544,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.987341772,7Networks_LH_DorsAttn_Post_11,0.962025316,Left Dorsal Attention,0.974683544,Left Dorsal Attention B,0.987341772,Parietal,
1650,14151732,lh__postcentral__19,Left,-40,-39,61,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.552147239,Left_PoG,0.349693252,L_A2,0.895705521,L_2_ROI,0.877300613,7Networks_LH_SomMot_9,0.601226994,7Networks_LH_SomMot_21,0.472392638,Left Somatomotor,0.938650307,Left Somatomotor A,0.674846626,Parietal,
1651,6142083,lh__postcentral__20,Left,-53,-18,34,lh_postcentral,1,Postcentral_L,0.976190476,Postcentral Gyrus_Left,1.0,Left_PoG,0.857142857,L_A2,0.785714286,L_2_ROI,0.5,7Networks_LH_DorsAttn_Post_4,0.904761905,7Networks_LH_SomMot_15,0.761904762,Left Dorsal Attention,0.5,Left Dorsal Attention B,0.928571429,Parietal,
1652,6278952,lh__postcentral__21,Left,-21,-37,68,lh_postcentral,1,Postcentral_L,0.924731183,Postcentral Gyrus_Left,1.0,Left_PoG,0.801075269,L_A1/2/3tru,0.860215054,L_1_ROI,0.61827957,7Networks_LH_SomMot_13,0.543010753,7Networks_LH_SomMot_36,0.553763441,Left Somatomotor,0.962365591,Left Somatomotor A,0.962365591,Parietal,
1653,11980186,lh__postcentral__22,Left,-53,-17,14,lh_postcentral,1,Postcentral_L,0.458646617,Central Opercular Cortex_Left,1.0,Left_CO,0.954887218,L_A1/2/3tonIa,1.0,L_OP1_ROI,0.969924812,7Networks_LH_SomMot_4,0.639097744,7Networks_LH_SomMot_8,0.639097744,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1654,10375981,lh__postcentral__23,Left,-49,-29,57,lh_postcentral,1,Postcentral_L,0.976878613,Postcentral Gyrus_Left,1.0,Left_PoG,0.786127168,L_A2,0.907514451,L_1_ROI,0.878612717,7Networks_LH_SomMot_9,0.930635838,7Networks_LH_SomMot_21,0.930635838,Left Somatomotor,0.936416185,Left Somatomotor A,0.936416185,Parietal,
1655,4458721,lh__postcentral__24,Left,-63,-7,26,lh_postcentral,1,Postcentral_L,0.935714286,Postcentral Gyrus_Left,0.964285714,Left_PoG,0.842857143,L_A1/2/3ulhf,0.864285714,L_1_ROI,0.971428571,7Networks_LH_SomMot_6,1.0,7Networks_LH_SomMot_13,0.985714286,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1656,10675484,lh__postcentral__25,Left,-62,-4,10,lh_postcentral,1,Rolandic_Oper_L,0.970588235,Precentral Gyrus_Left,0.632352941,Left_PoG,0.470588235,L_A1/2/3tonIa,0.75,L_OP4_ROI,0.676470588,7Networks_LH_SomMot_4,0.970588235,7Networks_LH_SomMot_9,0.970588235,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1657,11430884,lh__postcentral__26,Left,-32,-32,65,lh_postcentral,1,Postcentral_L,0.874015748,Postcentral Gyrus_Left,1.0,Left_PoG,0.755905512,L_A1/2/3tru,0.842519685,L_1_ROI,0.677165354,7Networks_LH_SomMot_10,0.669291339,7Networks_LH_SomMot_28,0.669291339,Left Somatomotor,0.700787402,Left Somatomotor A,0.700787402,Parietal,
1658,2150691,lh__postcentral__27,Left,-59,-12,40,lh_postcentral,1,Postcentral_L,0.93495935,Postcentral Gyrus_Left,0.93495935,Left_PoG,0.894308943,L_A1/2/3ulhf,0.918699187,L_1_ROI,0.715447154,7Networks_LH_SomMot_6,0.723577236,7Networks_LH_SomMot_13,0.682926829,Left Somatomotor,0.967479675,Left Somatomotor B,0.959349593,Parietal,
1659,725782,lh__postcentral__28,Left,-29,-39,64,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.842105263,Left_PoG,0.602870813,L_A1/2/3tru,0.842105263,L_2_ROI,0.688995215,7Networks_LH_SomMot_13,0.923444976,7Networks_LH_SomMot_29,0.947368421,Left Somatomotor,0.947368421,Left Somatomotor A,0.947368421,Parietal,
1660,9899257,lh__postcentral__29,Left,-59,-5,8,lh_postcentral,1,Rolandic_Oper_L,0.864,Central Opercular Cortex_Left,0.808,Left_CO,0.864,L_A4tl,0.592,L_OP4_ROI,0.776,7Networks_LH_SomMot_4,0.984,7Networks_LH_SomMot_9,0.984,Left Somatomotor,0.984,Left Somatomotor B,1.0,unspecified,"Frontal     0.592
Parietal    0.360
Name: 1660, dtype: float64"
1661,2950730,lh__postcentral__30,Left,-42,-23,50,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.984732824,Left_PoG,0.244274809,L_A1/2/3ulhf,0.839694656,L_3b_ROI,0.79389313,7Networks_LH_SomMot_10,0.702290076,7Networks_LH_SomMot_22,0.526717557,Left Somatomotor,0.72519084,Left Somatomotor A,0.702290076,Parietal,
1662,15678663,lh__postcentral__31,Left,-16,-33,62,lh_postcentral,1,Paracentral_Lobule_L,0.232142857,Postcentral Gyrus_Left,0.446428571,Left_PoG,0.464285714,L_A1/2/3tru,0.803571429,L_3b_ROI,1.0,7Networks_LH_SomMot_16,0.839285714,7Networks_LH_SomMot_35,0.821428571,Left Somatomotor,0.839285714,Left Somatomotor A,0.839285714,Parietal,
1663,6884224,lh__postcentral__32,Left,-44,-17,35,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.819672131,Left_PoG,0.491803279,L_A1/2/3ulhf,0.901639344,L_3b_ROI,0.803278689,7Networks_LH_SomMot_6,0.836065574,7Networks_LH_SomMot_17,0.836065574,Left Somatomotor,0.852459016,Left Somatomotor B,0.852459016,Parietal,
1664,5310651,lh__postcentral__33,Left,-41,-16,19,lh_postcentral,1,Rolandic_Oper_L,0.925,Central Opercular Cortex_Left,0.991666667,Left_CO,0.8,L_A1/2/3tonIa,0.816666667,L_OP2-3_ROI,0.9,7Networks_LH_SomMot_3,0.983333333,7Networks_LH_SomMot_8,0.616666667,Left Somatomotor,0.983333333,Left Somatomotor B,0.983333333,Parietal,
1665,286811,lh__postcentral__34,Left,-43,-30,48,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,1.0,Left_PoG,0.96969697,L_A2,0.848484848,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.984848485,7Networks_LH_DorsAttn_Post_8,0.954545455,Left Dorsal Attention,0.787878788,Left Dorsal Attention B,0.984848485,Parietal,
1666,11768392,lh__postcentral__35,Left,-51,-9,10,lh_postcentral,1,Rolandic_Oper_L,0.75,Central Opercular Cortex_Left,1.0,Left_CO,1.0,L_A4tl,0.516666667,L_OP4_ROI,1.0,7Networks_LH_SomMot_4,0.983333333,7Networks_LH_SomMot_8,0.883333333,Left Somatomotor,1.0,Left Somatomotor B,1.0,unspecified,"Frontal     0.517
Parietal    0.450
Name: 1666, dtype: float64"
1667,13679197,lh__postcentral__36,Left,-35,-36,67,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.965517241,Left_PoG,0.862068966,L_A1/2/3tru,0.724137931,L_1_ROI,1.0,7Networks_LH_SomMot_13,0.456896552,7Networks_LH_SomMot_29,0.672413793,Left Somatomotor,0.896551724,Left Somatomotor A,0.896551724,Parietal,
1668,919545,lh__postcentral__37,Left,-57,-9,23,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.982142857,Left_PoG,0.25,L_A1/2/3ulhf,0.964285714,L_3b_ROI,0.571428571,7Networks_LH_SomMot_6,0.946428571,7Networks_LH_SomMot_14,0.642857143,Left Somatomotor,0.946428571,Left Somatomotor B,0.946428571,Parietal,
1669,8593935,lh__postcentral__38,Left,-23,-39,61,lh_postcentral,1,Postcentral_L,0.295774648,Postcentral Gyrus_Left,0.901408451,Left_PoG,0.408450704,L_A1/2/3tru,0.61971831,L_2_ROI,1.0,7Networks_LH_SomMot_13,0.690140845,7Networks_LH_SomMot_29,0.591549296,Left Somatomotor,0.690140845,Left Somatomotor A,0.690140845,Parietal,
1670,3386427,lh__postcentral__39,Left,-14,-41,76,lh_postcentral,1,Postcentral_L,0.654205607,Postcentral Gyrus_Left,1.0,Left_PoG,0.953271028,L_A1/2/3tru,0.887850467,L_5L_ROI,1.0,7Networks_LH_SomMot_15,0.523364486,7Networks_LH_SomMot_32,0.53271028,Left Somatomotor,1.0,Left Somatomotor A,1.0,Parietal,
1671,12073116,lh__postcentral__40,Left,-62,-5,13,lh_postcentral,1,Postcentral_L,0.75,Precentral Gyrus_Left,0.479166667,Left_PoG,0.6875,L_A1/2/3tonIa,0.791666667,L_3a_ROI,0.8125,7Networks_LH_SomMot_4,0.625,7Networks_LH_SomMot_9,0.625,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1672,3699148,lh__postcentral__41,Left,-60,-17,27,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,1.0,Left_PoG,0.875,L_A1/2/3tonIa,0.825,L_PFop_ROI,1.0,7Networks_LH_SalVentAttn_ParOper_2,0.9875,7Networks_LH_SalVentAttn_ParOper_3,0.625,Left Salience / Ventral Attention,0.6,Left Salience / Ventral Attention A,0.6,Parietal,
1673,7050943,lh__postcentral__42,Left,-41,-21,38,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,1.0,Left_PoG,0.37037037,L_A1/2/3ulhf,0.777777778,L_3b_ROI,0.722222222,7Networks_LH_SomMot_6,0.574074074,7Networks_LH_SomMot_17,0.611111111,Left Somatomotor,0.648148148,Left Somatomotor B,0.648148148,Parietal,
1674,1925844,lh__postcentral__43,Left,-55,-9,25,lh_postcentral,1,Postcentral_L,0.905660377,Postcentral Gyrus_Left,0.886792453,Left_PoG,0.41509434,L_A1/2/3ulhf,0.981132075,L_3a_ROI,0.641509434,7Networks_LH_SomMot_6,0.943396226,7Networks_LH_SomMot_14,0.943396226,Left Somatomotor,0.943396226,Left Somatomotor B,0.943396226,Parietal,
1675,13290855,lh__postcentral__44,Left,-40,-30,66,lh_postcentral,1,Postcentral_L,0.727891156,Postcentral Gyrus_Left,1.0,Left_PoG,0.93877551,L_A1/2/3ulhf,0.482993197,L_1_ROI,0.979591837,7Networks_LH_SomMot_10,0.537414966,7Networks_LH_SomMot_28,0.503401361,Left Somatomotor,0.931972789,Left Somatomotor A,0.931972789,Parietal,
1676,1005703,lh__postcentral__45,Left,-40,-28,40,lh_postcentral,1,Parietal_Inf_L,0.64516129,Postcentral Gyrus_Left,0.838709677,Left_PoG,1.0,L_A2,0.774193548,L_2_ROI,0.709677419,7Networks_LH_DorsAttn_Post_5,0.870967742,7Networks_LH_DorsAttn_Post_8,0.870967742,Left Dorsal Attention,0.870967742,Left Dorsal Attention B,0.870967742,Parietal,
1677,12506341,lh__postcentral__46,Left,-6,-38,74,lh_postcentral,1,Paracentral_Lobule_L,0.795774648,Postcentral Gyrus_Left,0.957746479,Left_PoG,0.570422535,L_A1/2/3tru,0.845070423,L_3b_ROI,0.76056338,7Networks_LH_SomMot_15,0.971830986,7Networks_LH_SomMot_32,0.830985915,Left Somatomotor,0.992957746,Left Somatomotor A,0.992957746,Parietal,
1678,1702434,lh__postcentral__47,Left,-42,-17,16,lh_postcentral,1,Rolandic_Oper_L,0.982608696,Central Opercular Cortex_Left,1.0,Left_CO,0.904347826,L_A1/2/3tonIa,0.991304348,L_OP1_ROI,0.72173913,7Networks_LH_SomMot_3,0.930434783,7Networks_LH_SomMot_8,0.92173913,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1679,14022842,lh__postcentral__48,Left,-43,-20,36,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.938461538,Left_PoG,0.307692308,L_A1/2/3ulhf,0.738461538,L_3b_ROI,0.769230769,7Networks_LH_SomMot_6,0.584615385,7Networks_LH_SomMot_17,0.584615385,Left Somatomotor,0.6,Left Somatomotor B,0.6,Parietal,
1680,13254686,lh__postcentral__49,Left,-60,-13,12,lh_postcentral,1,Temporal_Sup_L,0.429752066,Central Opercular Cortex_Left,0.909090909,Left_CO,0.826446281,L_A1/2/3tonIa,0.94214876,L_OP4_ROI,1.0,7Networks_LH_SomMot_4,0.925619835,7Networks_LH_SomMot_8,0.52892562,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1681,11538019,lh__postcentral__50,Left,-47,-23,36,lh_postcentral,1,Parietal_Inf_L,0.586206897,Postcentral Gyrus_Left,0.931034483,Left_PoG,0.482758621,L_A2,0.586206897,L_PFt_ROI,0.965517241,7Networks_LH_DorsAttn_Post_4,0.551724138,7Networks_LH_SomMot_15,0.310344828,Left Dorsal Attention,0.517241379,Left Dorsal Attention B,0.551724138,unspecified,"Parietal    0.69
Name: 1681, dtype: float64"
1682,4408939,lh__postcentral__51,Left,-43,-11,15,lh_postcentral,1,Rolandic_Oper_L,0.971014493,Central Opercular Cortex_Left,1.0,Left_CO,0.898550725,L_A1/2/3tonIa,0.913043478,L_OP2-3_ROI,1.0,7Networks_LH_SomMot_3,1.0,7Networks_LH_SomMot_8,0.884057971,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1683,3353932,lh__postcentral__52,Left,-38,-35,48,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.977777778,Left_PoG,0.644444444,L_A2,0.955555556,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,1.0,7Networks_LH_DorsAttn_Post_11,1.0,Left Dorsal Attention,0.911111111,Left Dorsal Attention B,1.0,Parietal,
1684,16576974,lh__postcentral__53,Left,-30,-37,57,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.775147929,Left_PoG,0.769230769,L_A2,0.591715976,L_2_ROI,1.0,7Networks_LH_SomMot_13,0.644970414,7Networks_LH_SomMot_29,0.710059172,Left Somatomotor,0.715976331,Left Somatomotor A,0.710059172,unspecified,"Parietal    0.592
Name: 1684, dtype: float64"
1685,13621547,lh__postcentral__54,Left,-55,-8,21,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.754716981,Left_PoG,0.301886792,L_A1/2/3ulhf,0.905660377,L_3a_ROI,0.981132075,7Networks_LH_SomMot_6,0.886792453,7Networks_LH_SomMot_12,0.716981132,Left Somatomotor,0.886792453,Left Somatomotor B,0.886792453,Parietal,
1686,4063496,lh__postcentral__55,Left,-59,-17,22,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.96,Left_PoG,0.76,L_A1/2/3tonIa,0.96,L_OP4_ROI,0.54,7Networks_LH_SomMot_5,0.74,7Networks_LH_SomMot_11,0.8,Left Somatomotor,0.56,Left Somatomotor B,0.56,Parietal,
1687,1575911,lh__postcentral__56,Left,-51,-19,33,lh_postcentral,1,Postcentral_L,0.741935484,Postcentral Gyrus_Left,1.0,Left_PoG,0.387096774,L_A2,0.580645161,L_PFt_ROI,0.580645161,7Networks_LH_DorsAttn_Post_4,0.870967742,7Networks_LH_SomMot_15,0.64516129,Left Dorsal Attention,0.709677419,Left Dorsal Attention B,0.870967742,Parietal,
1688,15260255,lh__postcentral__57,Left,-46,-25,37,lh_postcentral,1,Parietal_Inf_L,0.734939759,Postcentral Gyrus_Left,1.0,Left_PoG,0.56626506,L_A2,0.638554217,L_PFt_ROI,0.56626506,7Networks_LH_DorsAttn_Post_4,0.78313253,7Networks_LH_DorsAttn_Post_8,0.722891566,Left Dorsal Attention,0.819277108,Left Dorsal Attention B,0.819277108,Parietal,
1689,5752318,lh__postcentral__58,Left,-43,-24,60,lh_postcentral,1,Postcentral_L,0.695652174,Postcentral Gyrus_Left,0.989130435,Left_PoG,0.619565217,L_A1/2/3ulhf,0.97826087,L_3b_ROI,0.75,7Networks_LH_SomMot_10,0.913043478,7Networks_LH_SomMot_22,0.554347826,Left Somatomotor,0.934782609,Left Somatomotor A,0.934782609,Parietal,
1690,12701992,lh__postcentral__59,Left,-18,-31,60,lh_postcentral,1,Postcentral_L,0.338709677,Precentral Gyrus_Left,0.516129032,Left_PoG,0.5,L_A1/2/3tru,0.580645161,L_3b_ROI,1.0,7Networks_LH_SomMot_16,0.919354839,7Networks_LH_SomMot_35,0.887096774,Left Somatomotor,0.935483871,Left Somatomotor A,0.935483871,unspecified,"Parietal    0.581
Frontal     0.419
Name: 1690, dtype: float64"
1691,2788106,lh__postcentral__60,Left,-47,-26,43,lh_postcentral,1,Parietal_Inf_L,0.677966102,Postcentral Gyrus_Left,1.0,Left_PoG,0.915254237,L_A2,0.983050847,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_4,0.728813559,7Networks_LH_DorsAttn_Post_8,1.0,Left Dorsal Attention,0.915254237,Left Dorsal Attention B,0.983050847,Parietal,
1692,7475003,lh__postcentral__61,Left,-60,-7,15,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.711864407,Left_PoG,0.169491525,L_A1/2/3tonIa,0.542372881,L_3a_ROI,1.0,7Networks_LH_SomMot_6,0.796610169,7Networks_LH_SomMot_12,0.796610169,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1693,12950170,lh__postcentral__62,Left,-65,-12,23,lh_postcentral,1,Postcentral_L,0.98,Postcentral Gyrus_Left,1.0,Left_PoG,0.7,L_A1/2/3tonIa,0.94,L_OP4_ROI,0.84,7Networks_LH_SomMot_6,0.666666667,7Networks_LH_SomMot_13,0.6,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1694,3874671,lh__postcentral__63,Left,-38,-27,49,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.884615385,Left_PoG,0.153846154,L_A1/2/3ulhf,0.788461538,L_3a_ROI,0.730769231,7Networks_LH_SomMot_10,0.75,7Networks_LH_SomMot_22,0.75,Left Somatomotor,0.75,Left Somatomotor A,0.75,Parietal,
1695,2110434,lh__postcentral__64,Left,-36,-39,57,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.54954955,Left_SPL,0.630630631,L_A2,0.918918919,L_2_ROI,1.0,7Networks_LH_SomMot_13,0.477477477,7Networks_LH_SomMot_29,0.621621622,Left Somatomotor,0.981981982,Left Somatomotor A,0.747747748,Parietal,
1696,3160697,lh__postcentral__65,Left,-26,-33,67,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,1.0,Left_PoG,0.927777778,L_A1/2/3tru,0.977777778,L_1_ROI,0.6,7Networks_LH_SomMot_16,0.444444444,7Networks_LH_SomMot_35,0.433333333,Left Somatomotor,0.788888889,Left Somatomotor A,0.788888889,Parietal,
1697,2195057,lh__postcentral__66,Left,-56,-16,32,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,1.0,Left_PoG,0.804347826,L_A2,0.652173913,L_PFt_ROI,0.673913043,7Networks_LH_DorsAttn_Post_4,0.5,7Networks_LH_SalVentAttn_ParOper_3,0.717391304,Left Somatomotor,0.673913043,Left Dorsal Attention B,0.804347826,Parietal,
1698,12542412,lh__postcentral__67,Left,-49,-12,31,lh_postcentral,1,Postcentral_L,0.916666667,Postcentral Gyrus_Left,0.819444444,Left_PoG,0.305555556,L_A1/2/3ulhf,0.916666667,L_3b_ROI,0.652777778,7Networks_LH_SomMot_6,0.875,7Networks_LH_SomMot_14,0.847222222,Left Somatomotor,0.902777778,Left Somatomotor B,0.875,Parietal,
1699,12302748,lh__postcentral__68,Left,-43,-33,48,lh_postcentral,1,Postcentral_L,0.961904762,Postcentral Gyrus_Left,0.952380952,Left_PoG,0.79047619,L_A2,0.933333333,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.980952381,7Networks_LH_DorsAttn_Post_11,0.828571429,Left Dorsal Attention,0.857142857,Left Dorsal Attention B,0.980952381,Parietal,
1700,9846287,lh__postcentral__69,Left,-40,-21,40,lh_postcentral,1,Postcentral_L,0.907692308,Postcentral Gyrus_Left,1.0,Left_PoG,0.569230769,L_A1/2/3ulhf,0.784615385,L_3b_ROI,0.8,7Networks_LH_SomMot_7,0.753846154,7Networks_LH_SomMot_17,0.492307692,Left Somatomotor,0.861538462,Left Somatomotor B,0.861538462,Parietal,
1701,11483533,lh__postcentral__70,Left,-60,-7,25,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.733333333,Left_PoG,0.733333333,L_A1/2/3ulhf,0.888888889,L_3b_ROI,1.0,7Networks_LH_SomMot_6,0.988888889,7Networks_LH_SomMot_14,0.566666667,Left Somatomotor,1.0,Left Somatomotor B,1.0,Parietal,
1702,3636255,lh__postcentral__71,Left,-42,-27,39,lh_postcentral,1,Parietal_Inf_L,0.696969697,Postcentral Gyrus_Left,0.909090909,Left_PoG,0.848484848,L_A2,0.727272727,L_2_ROI,0.545454545,7Networks_LH_DorsAttn_Post_5,0.878787879,7Networks_LH_DorsAttn_Post_8,0.878787879,Left Dorsal Attention,0.878787879,Left Dorsal Attention B,0.878787879,Parietal,
1703,11762565,lh__postcentral__72,Left,-37,-21,45,lh_postcentral,1,Postcentral_L,0.894117647,Postcentral Gyrus_Left,0.752941176,Left_PoG,0.552941176,L_A1/2/3ulhf,0.752941176,L_3b_ROI,0.670588235,7Networks_LH_SomMot_7,0.482352941,7Networks_LH_SomMot_19,0.635294118,Left Somatomotor,0.952941176,Left Somatomotor A,0.705882353,Parietal,
1704,12404303,lh__postcentral__73,Left,-30,-29,57,lh_postcentral,1,Precentral_L,0.560344828,Postcentral Gyrus_Left,0.646551724,Left_PoG,0.551724138,L_A4ul,0.698275862,L_3b_ROI,0.827586207,7Networks_LH_SomMot_10,0.74137931,7Networks_LH_SomMot_28,0.793103448,Left Somatomotor,0.905172414,Left Somatomotor A,0.905172414,unspecified,"Frontal     0.698
Parietal    0.224
Name: 1704, dtype: float64"
1705,14110722,lh__postcentral__74,Left,-63,-10,32,lh_postcentral,1,Postcentral_L,0.962264151,Postcentral Gyrus_Left,0.974842767,Left_PoG,0.817610063,L_A1/2/3ulhf,0.742138365,L_1_ROI,0.72327044,7Networks_LH_SomMot_6,0.899371069,7Networks_LH_SomMot_13,0.93081761,Left Somatomotor,0.993710692,Left Somatomotor B,0.981132075,Parietal,
1706,6102833,lh__postcentral__75,Left,-46,-19,17,lh_postcentral,1,Rolandic_Oper_L,0.95049505,Central Opercular Cortex_Left,1.0,Left_CO,0.821782178,L_A1/2/3tonIa,0.891089109,L_OP1_ROI,1.0,7Networks_LH_SomMot_5,0.821782178,7Networks_LH_SomMot_10,0.752475248,Left Somatomotor,1.0,Left Somatomotor B,0.99009901,Parietal,
1707,15206462,lh__postcentral__76,Left,-26,-40,60,lh_postcentral,1,Postcentral_L,0.986486486,Postcentral Gyrus_Left,0.662162162,Left_PoG,0.445945946,L_A1/2/3tru,0.689189189,L_2_ROI,1.0,7Networks_LH_SomMot_13,0.77027027,7Networks_LH_SomMot_29,0.864864865,Left Somatomotor,0.864864865,Left Somatomotor A,0.864864865,Parietal,
1708,16112212,lh__postcentral__77,Left,-44,-27,43,lh_postcentral,1,Parietal_Inf_L,0.853658537,Postcentral Gyrus_Left,1.0,Left_PoG,1.0,L_A2,1.0,L_2_ROI,1.0,7Networks_LH_DorsAttn_Post_5,0.951219512,7Networks_LH_DorsAttn_Post_8,1.0,Left Dorsal Attention,0.975609756,Left Dorsal Attention B,1.0,Parietal,
1709,2335007,lh__postcentral__78,Left,-37,-28,50,lh_postcentral,1,Postcentral_L,1.0,Postcentral Gyrus_Left,0.902439024,Left_PoG,0.170731707,L_A1/2/3ulhf,0.975609756,L_3a_ROI,0.682926829,7Networks_LH_SomMot_10,0.707317073,7Networks_LH_SomMot_22,0.707317073,Left Somatomotor,0.707317073,Left Somatomotor A,0.707317073,Parietal,
